Date,Particular,Thickness,Voucher No.,Quantity,Weight Per Piece,Weight,Rate,Value
2023-11-21,11MM DWR,11.0,C483,5,24.64,123.2,1449.91,7250
2023-11-22,3.30MM DIR,3.3,C486,1,7.392,7.392,368.49,368
2023-11-23,17MM DWR,17.0,C489,1,38.080000000000005,38.080000000000005,2134.0,2134
2023-11-23,3.30MM DWR,3.3,C491,4,7.392,29.568,512.68,2051
2023-11-23,11MM DWR,11.0,C491,2,24.64,49.28,1538.03,3076
2023-11-23,11MM DWR,11.0,C492,1,24.64,24.64,1449.91,1450
2023-11-23,17MM DWR,17.0,C492,3,38.080000000000005,114.24000000000001,2134.02,6402
2023-11-23,3.30MM DWR,3.3,C493,14,7.392,103.488,544.0,7616
2023-11-23,3.30MM DWR,3.3,C498,20,7.392,147.84,479.03,9581
2023-11-24,3.30MM DWR,3.3,C500,8,7.392,59.136,479.03,3832
2023-11-24,5.50MM DWR,5.5,C500,2,12.32,24.64,772.22,1544
2023-11-24,3.30MM DWR,3.3,D005,10,7.392,73.92,479.03,4790
2023-11-24,3MM HDHMR,3.0,D003,15,6.720000000000001,100.80000000000001,672.0,10080
2023-11-25,3.30MM DWR,3.3,D008,15,7.392,110.88000000000001,479.03,7185
2023-11-25,11MM DWR,11.0,D008,5,24.64,123.2,1449.91,7250
2023-11-25,5.50MM DWR,5.5,D008,10,12.32,123.2,772.22,7722
2023-11-25,3.30MM DWR,3.3,D009,2,7.392,14.784,479.03,958
2023-11-25,18MM HDHMR,18.0,D006,3,40.32000000000001,120.96000000000002,2944.69,8834
2023-11-25,3MM HDHMR,3.0,D006,4,6.720000000000001,26.880000000000003,543.12,2172
2023-11-28,17MM DWR,17.0,D020,3,38.080000000000005,114.24000000000001,2091.4,6274
2023-11-28,3.30MM DIR,3.3,D022,20,7.392,147.84,368.49,7370
2023-11-28,18MM HDHMR,18.0,D017,1,40.32000000000001,40.32000000000001,2944.69,2945
2023-11-28,12MM HDHMR,12.0,D021,4,26.880000000000003,107.52000000000001,2018.66,8075
2023-11-28,18MM HDHMR,18.0,D021,2,40.32000000000001,80.64000000000001,2979.93,5960
2023-11-29,3.30MM DWR,3.3,D029,3,7.392,22.176000000000002,512.0,1536
2023-11-29,3.30MM DIR,3.3,D029,3,7.392,22.176000000000002,416.0,1248
2023-11-30,5.50MM DWR,5.5,D034,10,12.32,123.2,772.22,7722
2023-11-30,3.30MM DWR,3.3,D035,10,7.392,73.92,479.03,4790
2023-11-30,5.50MM DWR,5.5,D036,10,12.32,123.2,772.22,7722
2023-11-30,3MM HDHMR,3.0,D035,4,6.720000000000001,26.880000000000003,543.12,2172
2023-11-30,5.50MM HDHMR,5.5,D037,6,12.32,73.92,992.0,5952
2023-12-01,3.30MM DWR,3.3,D042,10,7.392,73.92,480.63,4806
2023-12-01,3.30MM DWR,3.3,D043,1,7.392,7.392,479.03,479
2023-12-01,3.30MM DWR,3.3,D046,6,7.392,44.352000000000004,479.03,2874
2023-12-01,3.30MM DIR,3.3,D047,10,7.392,73.92,368.49,3685
2023-12-01,17MM DWR,17.0,D048,5,38.080000000000005,190.40000000000003,2091.4,10457
2023-12-01,12MM HDHMR,12.0,D048,1,26.880000000000003,26.880000000000003,1937.6,1938
2023-12-02,5.50MM DIR,5.5,D059,30,12.32,369.6,576.0,17280
2023-12-02,11MM DIR,11.0,D059,30,24.64,739.2,1056.0,31680
2023-12-02,17MM DWR,17.0,D060,5,38.080000000000005,190.40000000000003,2134.02,10670
2023-12-02,3MM HDHMR,3.0,D055,4,6.720000000000001,26.880000000000003,640.0,2560
2023-12-02,12MM HDHMR,12.0,D056,1,26.880000000000003,26.880000000000003,1938.0,1938
2023-12-02,12MM HDHMR,12.0,D058,2,26.880000000000003,53.760000000000005,2112.0,4224
2023-12-04,3.30MM DWR,3.3,D065,4,7.392,29.568,479.03,1916
2023-12-04,3.30MM DIR,3.3,D069,4,7.392,29.568,368.49,1474
2023-12-04,7.50MM DWR,7.5,D070,3,16.8,50.400000000000006,975.69,2927
2023-12-04,17MM DIR,17.0,D071,1,38.080000000000005,38.080000000000005,1642.17,1642
2023-12-04,3.30MM DWR,3.3,D075,15,7.392,110.88000000000001,469.42,7041
2023-12-04,5.50MM DWR,5.5,D075,15,12.32,184.8,756.84,11353
2023-12-04,3.30MM DWR,3.3,D076,10,7.392,73.92,479.03,4790
2023-12-05,3.30MM DWR,3.3,D085,3,7.392,22.176000000000002,512.0,1536
2023-12-05,12MM HDHMR,12.0,D081,4,26.880000000000003,107.52000000000001,1878.32,7513
2023-12-06,17MM DWR,17.0,D090,3,38.080000000000005,114.24000000000001,2176.0,6528
2023-12-07,3.30MM DWR,3.3,D095,3,7.392,22.176000000000002,479.03,1437
2023-12-07,3.30MM DWR,3.3,D095,4,7.392,29.568,479.03,1916
2023-12-07,11MM DWR,11.0,D095,2,24.64,49.28,1449.91,2900
2023-12-07,3.30MM DIR,3.3,D100,10,7.392,73.92,368.49,3685
2023-12-07,3.30MM DWR,3.3,D101,5,7.392,36.96,512.0,2560
2023-12-08,3.30MM DWR,3.3,D105,2,7.392,14.784,479.03,958
2023-12-08,3.30MM DWR,3.3,D105,3,7.392,22.176000000000002,479.03,1437
2023-12-08,5.50MM DWR,5.5,D105,8,12.32,98.56,772.22,6178
2023-12-08,11MM DWR,11.0,D105,2,24.64,49.28,1449.91,2900
2023-12-09,3.30MM DWR,3.3,D115,5,7.392,36.96,479.03,2395
2023-12-09,7.50MM DWR,7.5,D115,5,16.8,84.0,975.69,4878
2023-12-09,11MM DWR,11.0,D115,7,24.64,172.48000000000002,1449.91,10149
2023-12-09,17MM DWR,17.0,D118,2,38.080000000000005,76.16000000000001,2134.02,4268
2023-12-09,5.50MM HDHMR,5.5,D112,4,12.32,49.28,964.47,3858
2023-12-09,18MM HDHMR,18.0,D116,2,40.32000000000001,80.64000000000001,2944.69,5889
2023-12-11,3.30MM DWR,3.3,D122,5,7.392,36.96,512.0,2560
2023-12-11,17MM DWR,17.0,D122,3,38.080000000000005,114.24000000000001,2144.0,6432
2023-12-11,17MM DWR,17.0,D123,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-12-11,3.30MM DWR,3.3,D124,8,7.392,59.136,480.63,3845
2023-12-11,5.50MM DWR,5.5,D124,10,12.32,123.2,772.22,7722
2023-12-11,17MM DWR,17.0,D124,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-12-11,5.50MM DWR,5.5,D125,1,12.32,12.32,772.22,772
2023-12-11,11MM DWR,11.0,D125,2,24.64,49.28,1449.91,2900
2023-12-12,3.30MM DWR,3.3,D134,6,7.392,44.352000000000004,479.03,2874
2023-12-12,3.30MM DWR,3.3,D138,6,7.392,44.352000000000004,479.03,2874
2023-12-12,12MM HDHMR,12.0,D135,2,26.880000000000003,53.760000000000005,1977.01,3954
2023-12-12,3MM HDHMR,3.0,D135,4,6.720000000000001,26.880000000000003,543.12,2172
2023-12-12,5.50MM HDHMR,5.5,D135,4,12.32,49.28,964.47,3858
2023-12-13,17MM DWR,17.0,D142,2,38.080000000000005,76.16000000000001,2134.02,4268
2023-12-13,5.50MM DWR,5.5,D142,20,12.32,246.4,772.22,15444
2023-12-13,7.50MM DWR,7.5,D143,2,16.8,33.6,956.0,1912
2023-12-14,17MM DWR,17.0,D151,5,38.080000000000005,190.40000000000003,2134.02,10670
2023-12-14,3.30MM DWR,3.3,D153,2,7.392,14.784,479.03,958
2023-12-14,3.30MM DWR,3.3,D155,10,7.392,73.92,479.03,4790
2023-12-14,11MM DWR,11.0,D155,2,24.64,49.28,1449.91,2900
2023-12-14,5.50MM DWR,5.5,D155,5,12.32,61.6,772.22,3861
2023-12-16,25MM DWR,25.0,D168,1,56.00000000000001,56.00000000000001,3492.61,3493
2023-12-16,18MM HDHMR,18.0,D166,1,40.32000000000001,40.32000000000001,2944.69,2945
2023-12-16,3MM HDHMR,3.0,D167,10,6.720000000000001,67.2,543.12,5431
2023-12-18,3.30MM DWR,3.3,D178,1,7.392,7.392,479.03,479
2023-12-18,17MM DWR,17.0,D179,1,38.080000000000005,38.080000000000005,2134.0,2134
2023-12-18,3.30MM DWR,3.3,D179,2,7.392,14.784,479.0,958
2023-12-18,5.50MM DWR,5.5,D180,1,12.32,12.32,772.22,772
2023-12-18,3.30MM DWR,3.3,D180,10,7.392,73.92,479.03,4790
2023-12-18,11MM DWR,11.0,D180,1,24.64,24.64,1449.91,1450
2023-12-18,3.30MM DWR,3.3,D180,3,7.392,22.176000000000002,479.03,1437
2023-12-18,5.50MM DWR,5.5,D182,6,12.32,73.92,772.17,4633
2023-12-18,3.30MM DWR,3.3,D182,8,7.392,59.136,480.63,3845
2023-12-19,17MM DWR,17.0,D185,2,38.080000000000005,76.16000000000001,2134.02,4268
2023-12-19,11MM DWR,11.0,D191,12,24.64,295.68,1449.91,17399
2023-12-20,3.30MM DWR,3.3,D194,10,7.392,73.92,479.03,4790
2023-12-20,5.50MM DWR,5.5,D198,1,12.32,12.32,801.0,801
2023-12-21,3.30MM DWR,3.3,D211,3,7.392,22.176000000000002,479.03,1437
2023-12-21,5.50MM DWR,5.5,D211,1,12.32,12.32,772.22,772
2023-12-21,17MM DWR,17.0,D211,2,38.080000000000005,76.16000000000001,2134.02,4268
2023-12-21,5.50MM DIR,5.5,D213,5,12.32,61.6,640.0,3200
2023-12-22,17MM DWR,17.0,D220,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-12-22,3.30MM DWR,3.3,D220,1,7.392,7.392,479.03,479
2023-12-22,5.50MM DWR,5.5,D222,4,12.32,49.28,772.22,3089
2023-12-22,11MM DWR,11.0,D229,3,24.64,73.92,1440.0,4320
2023-12-22,7.50MM DWR,7.5,D229,10,16.8,168.0,960.0,9600
2023-12-22,3MM HDHMR,3.0,D228,2,6.720000000000001,13.440000000000001,576.0,1152
2023-12-23,5.50MM DWR,5.5,D233,1,12.32,12.32,832.0,832
2023-12-23,5.50MM DWR,5.5,D234,20,12.32,246.4,769.01,15380
2023-12-23,11MM DWR,11.0,D234,10,24.64,246.4,1441.9,14419
2023-12-23,7.50MM DWR,7.5,D234,140,16.8,2352.0,961.27,134578
2023-12-23,11MM DWR,11.0,D244,20,24.64,492.8,1449.91,28998
2023-12-23,5.50MM HDHMR,5.5,D235,3,12.32,36.96,964.47,2893
2023-12-23,12MM HDHMR,12.0,D237,5,26.880000000000003,134.4,1977.01,9885
2023-12-25,7.50MM DWR,7.5,D245,20,16.8,336.0,960.0,19200
2023-12-25,5.50MM DWR,5.5,D247,22,12.32,271.04,768.0,16896
2023-12-25,3.30MM DWR,3.3,D260,1,7.392,7.392,512.0,512
2023-12-25,11MM DWR,11.0,D261,19,24.64,468.16,1449.91,27548
2023-12-26,11MM DWR,11.0,D263,2,24.64,49.28,1421.07,2842
2023-12-26,3.30MM DWR,3.3,D265,4,7.392,29.568,479.03,1916
2023-12-26,11MM DWR,11.0,D265,1,24.64,24.64,1449.91,1450
2023-12-26,5.50MM DWR,5.5,D265,1,12.32,12.32,772.22,772
2023-12-27,11MM DWR,11.0,D270,1,24.64,24.64,1421.07,1421
2023-12-27,5.50MM DWR,5.5,D272,7,12.32,86.24000000000001,772.22,5406
2023-12-27,11MM DWR,11.0,D272,6,24.64,147.84,1449.91,8699
2023-12-27,17MM DWR,17.0,D275,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-12-27,17MM DWR,17.0,D276,3,38.080000000000005,114.24000000000001,1846.6,5540
2023-12-27,11MM DWR,11.0,D278,15,24.64,369.6,1449.91,21749
2023-12-27,5.50MM HDHMR,5.5,D277,5,12.32,61.6,964.47,4822
2023-12-27,8MM HDHMR,8.0,D277,2,17.92,35.84,1299.31,2599
2023-12-28,5.50MM DWR,5.5,D283,7,12.32,86.24000000000001,772.22,5406
2023-12-28,11MM DWR,11.0,D283,8,24.64,197.12,1449.91,11599
2023-12-29,17MM DWR,17.0,D290,1,38.080000000000005,38.080000000000005,2131.2,2131
2023-12-29,5.50MM DWR,5.5,D290,4,12.32,49.28,771.2,3085
2023-12-29,5.50MM DIR,5.5,D291,7,12.32,86.24000000000001,594.38,4161
2023-12-29,11MM DIR,11.0,D291,4,24.64,98.56,1115.07,4460
2023-12-29,17MM DIR,17.0,D291,8,38.080000000000005,304.64000000000004,1642.17,13137
2023-12-29,11MM DWR,11.0,D295,5,24.64,123.2,1449.91,7250
2023-12-30,3.30MM DWR,3.3,D300,4,7.392,29.568,434.49,1738
2023-12-30,11MM DWR,11.0,D305,1,24.64,24.64,1116.67,1117
2023-12-30,17MM DWR,17.0,D305,1,38.080000000000005,38.080000000000005,1642.17,1642
2023-12-31,11MM DWR,11.0,D306,35,24.64,862.4,1449.91,50747
2024-01-01,5.50MM HDHMR,5.5,D313,5,12.32,61.6,1024.0,5120
2024-01-01,3MM HDHMR,3.0,D313,5,6.720000000000001,33.6,576.0,2880
2024-01-01,12MM HDHMR,12.0,D313,5,26.880000000000003,134.4,2016.0,10080
2024-01-01,18MM HDHMR,18.0,D313,10,40.32000000000001,403.20000000000005,3040.0,30400
2024-01-02,17MM DWR,17.0,D314,3,38.080000000000005,114.24000000000001,2176.0,6528
2024-01-02,7.50MM DWR,7.5,D318,2,16.8,33.6,975.69,1951
2024-01-02,11MM DWR,11.0,D321,2,24.64,49.28,1449.91,2900
2024-01-02,5.50MM DWR,5.5,D322,4,12.32,49.28,771.2,3085
2024-01-02,3.30MM DWR,3.3,D323,2,7.392,14.784,512.0,1024
2024-01-02,3MM HDHMR,3.0,D318,2,6.720000000000001,13.440000000000001,543.12,1086
2024-01-03,3.30MM DWR,3.3,D328,1,7.392,7.392,479.0,479
2024-01-03,3.30MM DWR,3.3,D332,15,7.392,110.88000000000001,479.03,7185
2024-01-03,5.50MM DWR,5.5,D332,5,12.32,61.6,772.22,3861
2024-01-03,3MM HDHMR,3.0,D331,2,6.720000000000001,13.440000000000001,543.12,1086
2024-01-03,18MM HDHMR,18.0,D331,1,40.32000000000001,40.32000000000001,2944.69,2945
2024-01-04,11MM DWR,11.0,D342,2,24.64,49.28,1449.91,2900
2024-01-04,3.30MM DWR,3.3,D342,3,7.392,22.176000000000002,479.03,1437
2024-01-04,5.50MM DWR,5.5,D343,5,12.32,61.6,768.0,3840
2024-01-04,7.50MM DWR,7.5,D343,50,16.8,840.0,960.0,48000
2024-01-05,17MM DIR,17.0,D346,1,38.080000000000005,38.080000000000005,1642.17,1642
2024-01-05,17MM DWR,17.0,D351,15,38.080000000000005,571.2,1647.61,24714
2024-01-05,3.30MM DWR,3.3,D353,2,7.392,14.784,512.0,1024
2024-01-05,17MM DWR,17.0,D353,1,38.080000000000005,38.080000000000005,2144.0,2144
2024-01-06,5.50MM DWR,5.5,D355,3,12.32,36.96,772.22,2317
2024-01-06,11MM DWR,11.0,D355,7,24.64,172.48000000000002,1449.91,10149
2024-01-06,7.50MM DWR,7.5,D356,33,16.8,554.4,960.0,31680
2024-01-06,5.50MM DWR,5.5,D356,40,12.32,492.8,768.0,30720
2024-01-06,5.50MM DWR,5.5,D356,20,12.32,246.4,768.0,15360
2024-01-06,7.50MM DWR,7.5,D356,17,16.8,285.6,960.0,16320
2024-01-06,17MM DWR,17.0,D358,1,38.080000000000005,38.080000000000005,2134.02,2134
2024-01-06,3.30MM DIR,3.3,D359,13,7.392,96.096,368.49,4790
2024-01-08,7.50MM DWR,7.5,D368,20,16.8,336.0,960.0,19200
2024-01-08,7.50MM DWR,7.5,D370,4,16.8,67.2,975.69,3903
2024-01-08,11MM DWR,11.0,D370,1,24.64,24.64,1449.91,1450
2024-01-08,12MM HDHMR,12.0,D363,3,26.880000000000003,80.64000000000001,2018.66,6056
2024-01-08,3MM HDHMR,3.0,D363,20,6.720000000000001,134.4,544.72,10894
2024-01-09,7.50MM DWR,7.5,D381,7,16.8,117.60000000000001,960.0,6720
2024-01-09,7.50MM DIR,7.5,D381,5,16.8,84.0,752.0,3760
2024-01-10,5.50MM DWR,5.5,D388,4,12.32,49.28,772.22,3089
2024-01-11,11MM DWR,11.0,D400,5,24.64,123.2,1406.34,7032
2024-01-12,5.50MM DWR,5.5,D405,4,12.32,49.28,772.22,3089
2024-01-13,3MM HDHMR,3.0,D410,3,6.720000000000001,20.160000000000004,543.12,1629
2024-01-16,11MM DWR,11.0,D413,5,24.64,123.2,1449.91,7250
2024-01-16,11MM DWR,11.0,D419,10,24.64,246.4,1449.91,14499
2024-01-16,3MM HDHMR,3.0,D417,6,6.720000000000001,40.32000000000001,480.63,2884
2024-01-17,3.30MM DIR,3.3,D421,4,7.392,29.568,368.49,1474
2024-01-17,17MM DWR,17.0,D423,10,38.080000000000005,380.80000000000007,1647.61,16476
2024-01-17,11MM DWR,11.0,D424,2,24.64,49.28,1449.91,2900
2024-01-18,3.30MM DWR,3.3,D428,1,7.392,7.392,512.0,512
2024-01-18,3.30MM DIR,3.3,D431,2,7.392,14.784,368.49,737
2024-01-18,3.30MM DWR,3.3,D432,2,7.392,14.784,479.03,958
2024-01-18,3MM HDHMR,3.0,D433,3,6.720000000000001,20.160000000000004,526.77,1580
2024-01-19,3.30MM DIR,3.3,D442,10,7.392,73.92,368.49,3685
2024-01-20,3.30MM DWR,3.3,D454,6,7.392,44.352000000000004,479.03,2874
2024-01-20,3MM HDHMR,3.0,D448,3,6.720000000000001,20.160000000000004,576.0,1728
2024-01-20,18MM HDHMR,18.0,D448,5,40.32000000000001,201.60000000000002,3040.0,15200
2024-01-23,3.30MM DWR,3.3,D460,6,7.392,44.352000000000004,479.03,2874
2024-01-24,3.30MM DWR,3.3,D479,2,7.392,14.784,479.03,958
2024-01-24,5.50MM DWR,5.5,D479,4,12.32,49.28,772.22,3089
2024-01-25,5.50MM DWR,5.5,D482,1,12.32,12.32,772.22,772
2024-01-25,11MM DWR,11.0,D482,2,24.64,49.28,1449.91,2900
2024-01-25,3.30MM DWR,3.3,D482,1,7.392,7.392,479.03,479
2024-01-25,17MM DWR,17.0,D483,10,38.080000000000005,380.80000000000007,1647.61,16476
2024-01-25,3.30MM DWR,3.3,D486,1,7.392,7.392,479.03,479
2024-01-25,5.50MM HDHMR,5.5,D485,1,12.32,12.32,992.0,992
2024-01-26,11MM DWR,11.0,D491,10,24.64,246.4,1449.91,14499
2024-01-26,17MM DWR,17.0,D491,10,38.080000000000005,380.80000000000007,2134.02,21340
2024-01-26,7.50MM DWR,7.5,D491,10,16.8,168.0,975.69,9757
2024-01-26,3.30MM DWR,3.3,D491,5,7.392,36.96,479.03,2395
2024-01-26,17MM DWR,17.0,D493,5,38.080000000000005,190.40000000000003,2134.02,10670
2024-01-26,17MM DWR,17.0,D495,1,38.080000000000005,38.080000000000005,2114.79,2115
2024-01-26,11MM DWR,11.0,D495,6,24.64,147.84,1441.9,8651
2024-01-27,3.30MM DWR,3.3,D497,10,7.392,73.92,464.61,4646
2024-01-27,8MM HDHMR,8.0,D497,2,17.92,35.84,1260.22,2520
2024-01-29,3.30MM DWR,3.3,E004,5,7.392,36.96,479.03,2395
2024-01-29,3.30MM DWR,3.3,E007,8,7.392,59.136,464.61,3717
2024-01-29,3.30MM DWR,3.3,E012,1,7.392,7.392,479.03,479
2024-01-29,7.50MM DIR,7.5,E014,16,16.8,268.8,749.79,11997
2024-01-30,17MM DWR,17.0,E018,5,38.080000000000005,190.40000000000003,1647.61,8238
2024-01-30,17MM DWR,17.0,E018,10,38.080000000000005,380.80000000000007,1647.61,16476
2024-01-30,7.50MM DWR,7.5,E020,3,16.8,50.400000000000006,975.67,2927
2024-01-30,3.30MM DWR,3.3,E020,6,7.392,44.352000000000004,479.0,2874
2024-01-31,3.30MM DWR,3.3,E029,15,7.392,110.88000000000001,479.03,7185
2024-01-31,3.30MM DWR,3.3,E030,5,7.392,36.96,512.0,2560
2024-01-31,11MM DWR,11.0,E030,4,24.64,98.56,1504.0,6016
2024-01-31,17MM DWR,17.0,E030,4,38.080000000000005,152.32000000000002,2176.0,8704
2024-01-31,3.30MM DWR,3.3,E032,15,7.392,110.88000000000001,455.0,6825
2024-01-31,18MM HDHMR,18.0,E032,5,40.32000000000001,201.60000000000002,2797.29,13986
2024-02-01,17MM DWR,17.0,E039,100,38.080000000000005,3808.0000000000005,1611.41,161141
2024-02-01,11MM DWR,11.0,E039,100,24.64,2464.0,1095.2,109520
2024-02-01,3.30MM DWR,3.3,E039,550,7.392,4065.6000000000004,360.8,198440
2024-02-01,5.50MM DWR,5.5,E039,50,12.32,616.0,583.17,29159
2024-02-01,7.50MM DWR,7.5,E039,50,16.8,840.0,736.33,36817
2024-02-01,17MM DWR,17.0,E040,1,38.080000000000005,38.080000000000005,2069.93,2070
2024-02-02,5.50MM DWR,5.5,E048,1,12.32,12.32,772.22,772
2024-02-02,11MM DWR,11.0,E049,1,24.64,24.64,1406.34,1406
2024-02-02,3.30MM DWR,3.3,E056,24,7.392,177.40800000000002,480.0,11520
2024-02-02,5.50MM HDHMR,5.5,E046,3,12.32,36.96,992.0,2976
2024-02-02,3MM HDHMR,3.0,E051,4,6.720000000000001,26.880000000000003,543.12,2172
2024-02-03,17MM DWR,17.0,E064,2,38.080000000000005,76.16000000000001,2144.0,4288
2024-02-03,3.30MM DWR,3.3,E064,2,7.392,14.784,512.0,1024
2024-02-04,7.50MM DWR,7.5,E065,20,16.8,336.0,878.28,17566
2024-02-04,25MM DWR,25.0,E065,1,56.00000000000001,56.00000000000001,3115.79,3116
2024-02-04,3.30MM DWR,3.3,E065,30,7.392,221.76000000000002,431.29,12939
2024-02-04,5.50MM DWR,5.5,E065,40,12.32,492.8,695.0,27800
2024-02-05,17MM DWR,17.0,E070,3,38.080000000000005,114.24000000000001,1846.6,5540
2024-02-05,2.10MM DIR,2.1,E070,1,4.704000000000001,4.704000000000001,244.48,244
2024-02-05,3.30MM DIR,3.3,E072,2,7.392,14.784,357.59,715
2024-02-06,3.30MM DWR,3.3,E078,15,7.392,110.88000000000001,479.03,7185
2024-02-07,3.30MM DWR,3.3,E083,5,7.392,36.96,479.03,2395
2024-02-07,17MM DWR,17.0,E083,1,38.080000000000005,38.080000000000005,2134.02,2134
2024-02-07,3.30MM DWR,3.3,E086,6,7.392,44.352000000000004,512.0,3072
2024-02-07,3.30MM DWR,3.3,E088,20,7.392,147.84,440.58,8812
2024-02-07,2.10MM DIR,2.1,E088,10,4.704000000000001,47.040000000000006,240.32,2403
2024-02-08,25MM DWR,25.0,E089,3,56.00000000000001,168.00000000000003,3299.71,9899
2024-02-08,5.50MM DWR,5.5,E091,30,12.32,369.6,768.0,23040
2024-02-08,7.50MM DWR,7.5,E091,50,16.8,840.0,961.28,48064
2024-02-08,3.30MM DIR,3.3,E092,10,7.392,73.92,368.49,3685
2024-02-09,5.50MM DWR,5.5,E094,50,12.32,616.0,768.0,38400
2024-02-09,3.30MM DWR,3.3,E095,10,7.392,73.92,479.03,4790
2024-02-09,5.50MM DIR,5.5,E096,20,12.32,246.4,576.0,11520
2024-02-10,5.50MM DIR,5.5,E100,2,12.32,24.64,640.85,1282
2024-02-10,5.50MM DWR,5.5,E102,50,12.32,616.0,768.0,38400
2024-02-11,5.50MM DWR,5.5,E109,50,12.32,616.0,769.02,38451
2024-02-12,11MM DWR,11.0,E111,15,24.64,369.6,1377.5,20663
2024-02-12,5.50MM DWR,5.5,E118,50,12.32,616.0,769.02,38451
2024-02-13,7.50MM DWR,7.5,E124,2,16.8,33.6,897.5,1795
2024-02-13,5.50MM DIR,5.5,E126,10,12.32,123.2,576.0,5760
2024-02-13,18MM HDHMR,18.0,E124,2,40.32000000000001,80.64000000000001,2709.17,5418
2024-02-14,3.30MM DWR,3.3,E130,40,7.392,295.68,440.58,17623
2024-02-14,3.30MM DWR,3.3,E131,10,7.392,73.92,479.03,4790
2024-02-14,5.50MM DWR,5.5,E132,50,12.32,616.0,768.0,38400
2024-02-15,3.30MM DIR,3.3,E136,20,7.392,147.84,368.0,7360
2024-02-15,5.50MM DIR,5.5,E136,40,12.32,492.8,592.0,23680
2024-02-15,5.50MM DIR,5.5,E137,10,12.32,123.2,592.0,5920
2024-02-15,5.50MM DIR,5.5,E137,5,12.32,61.6,592.0,2960
2024-02-15,3.30MM DIR,3.3,E141,1,7.392,7.392,368.49,368
2024-02-16,3.30MM DWR,3.3,E148,4,7.392,29.568,479.0,1916
2024-02-16,3.30MM DWR,3.3,E150,10,7.392,73.92,479.03,4790
2024-02-16,3.30MM DWR,3.3,E151,2,7.392,14.784,360.48,721
2024-02-17,11MM DWR,11.0,E155,5,24.64,123.2,1377.82,6889
2024-02-17,5.50MM DWR,5.5,E155,10,12.32,123.2,733.77,7338
2024-02-17,3.30MM DIR,3.3,E156,16,7.392,118.272,400.0,6400
2024-02-17,12MM HDHMR,12.0,E155,1,26.880000000000003,26.880000000000003,1878.0,1878
2024-02-17,18MM HDHMR,18.0,E155,7,40.32000000000001,282.24000000000007,2798.57,19590
2024-02-17,3MM HDHMR,3.0,E159,4,6.720000000000001,26.880000000000003,576.0,2304
2024-02-18,3.30MM DIR,3.3,E161,8,7.392,59.136,400.0,3200
2024-02-18,7.50MM DIR,7.5,E161,2,16.8,33.6,752.0,1504
2024-02-19,3.30MM DIR,3.3,E162,10,7.392,73.92,350.22,3502
2024-02-19,3.30MM DWR,3.3,E163,8,7.392,59.136,440.58,3525
2024-02-19,3.30MM DWR,3.3,E163,20,7.392,147.84,440.7,8814
2024-02-19,5.50MM DWR,5.5,E164,1,12.32,12.32,772.22,772
2024-02-19,3.30MM DWR,3.3,E167,10,7.392,73.92,455.0,4550
2024-02-19,8MM HDHMR,8.0,E166,2,17.92,35.84,1312.13,2624
2024-02-20,17MM DWR,17.0,E178,3,38.080000000000005,114.24000000000001,2400.0,7200
2024-02-20,3.30MM DWR,3.3,E178,2,7.392,14.784,608.0,1216
2024-02-20,11MM DWR,11.0,E178,1,24.64,24.64,1600.0,1600
2024-02-20,3MM HDHMR,3.0,E172,10,6.720000000000001,67.2,515.88,5159
2024-02-21,5.50MM DWR,5.5,E179,1,12.32,12.32,772.22,772
2024-02-21,17MM DWR,17.0,E185,50,38.080000000000005,1904.0000000000002,1513.36,75668
2024-02-21,7.50MM DWR,7.5,E185,80,16.8,1344.0,691.47,55318
2024-02-21,11MM DWR,11.0,E185,50,24.64,1232.0,1028.24,51412
2024-02-21,5.50MM DWR,5.5,E185,110,12.32,1355.2,547.6,60236
2024-02-21,3.30MM DWR,3.3,E185,410,7.392,3030.7200000000003,339.01,138994
2024-02-21,3.30MM DWR,3.3,E186,10,7.392,73.92,464.61,4646
2024-02-21,5.50MM DWR,5.5,E186,10,12.32,123.2,749.15,7492
2024-02-21,3MM HDHMR,3.0,E185,100,6.720000000000001,672.0000000000001,383.23,38323
2024-02-21,18MM HDHMR,18.0,E185,50,40.32000000000001,2016.0000000000005,2090.12,104506
2024-02-21,5.50MM HDHMR,5.5,E185,50,12.32,616.0,680.9,34045
2024-02-23,3.30MM DIR,3.3,E195,3,7.392,22.176000000000002,384.51,1154
2024-02-23,3.30MM DWR,3.3,E196,1,7.392,7.392,455.0,455
2024-02-23,3.30MM DWR,3.3,E197,3,7.392,22.176000000000002,512.0,1536
2024-02-23,3.30MM DWR,3.3,E198,1,7.392,7.392,479.03,479
2024-02-23,5.50MM DWR,5.5,E200,3,12.32,36.96,733.77,2201
2024-02-23,11MM DWR,11.0,E200,2,24.64,49.28,1377.5,2755
2024-02-24,3.30MM DWR,3.3,E203,25,7.392,184.8,455.0,11375
2024-02-24,11MM DWR,11.0,E206,2,24.64,49.28,1440.0,2880
2024-02-24,3.30MM DWR,3.3,E207,4,7.392,29.568,440.58,1762
2024-02-24,7.50MM DWR,7.5,E207,3,16.8,50.400000000000006,897.5,2693
2024-02-24,17MM DWR,17.0,E213,10,38.080000000000005,380.80000000000007,2027.31,20273
